athlete_code,stage_code,result_rank,result,result_type
1920639,CTRWKEIRIN------------QFNL000200--,5.0,,TIME
1966719,CTRWKEIRIN------------QFNL000200--,6.0,,TIME
1969180,CTRWKEIRIN------------SFNL000200--,1.0,,TIME
1957082,CTRWKEIRIN------------SFNL000200--,2.0,,TIME
1889702,CTRWKEIRIN------------SFNL000200--,3.0,,TIME
1903151,CTRWKEIRIN------------SFNL000200--,4.0,,TIME
1895683,CTRWKEIRIN------------SFNL000200--,5.0,,TIME
1945748,CTRWKEIRIN------------SFNL000200--,6.0,,TIME
1945040,CTRWKEIRIN------------SFNL000100--,1.0,,TIME
1551878,CTRWKEIRIN------------SFNL000100--,2.0,,TIME
1912522,CTRWKEIRIN------------SFNL000100--,3.0,,TIME
1969178,CTRWKEIRIN------------SFNL000100--,4.0,,TIME
1945068,CTRWKEIRIN------------SFNL000100--,5.0,,TIME
1889704,CTRWKEIRIN------------SFNL000100--,6.0,,TIME
1889704,CTRWKEIRIN------------FNL-000200--,7.0,,TIME
1895683,CTRWKEIRIN------------FNL-000200--,8.0,,TIME
1945748,CTRWKEIRIN------------FNL-000200--,9.0,,TIME
1969178,CTRWKEIRIN------------FNL-000200--,10.0,,TIME
1903151,CTRWKEIRIN------------FNL-000200--,11.0,,TIME
1945068,CTRWKEIRIN------------FNL-000200--,12.0,,TIME
1945040,CTRWKEIRIN------------FNL-000100--,1.0,,TIME
1969180,CTRWKEIRIN------------FNL-000100--,2.0,,TIME
1912522,CTRWKEIRIN------------FNL-000100--,3.0,,TIME
1957082,CTRWKEIRIN------------FNL-000100--,4.0,,TIME
1889702,CTRWKEIRIN------------FNL-000100--,5.0,,TIME
1551878,CTRWKEIRIN------------FNL-000100--,6.0,,TIME
1955106,CTRWOMNIUM------------SCR-000100--,1.0,,
1966688,CTRWOMNIUM------------SCR-000100--,2.0,,
1940254,CTRWOMNIUM------------SCR-000100--,3.0,,
1969173,CTRWOMNIUM------------SCR-000100--,4.0,,
1945080,CTRWOMNIUM------------SCR-000100--,5.0,,
1879057,CTRWOMNIUM------------SCR-000100--,6.0,,
1943995,CTRWOMNIUM------------SCR-000100--,7.0,,
1878415,CTRWOMNIUM------------SCR-000100--,8.0,,
1977860,CTRWOMNIUM------------SCR-000100--,9.0,,
1923053,CTRWOMNIUM------------SCR-000100--,10.0,,
1897256,CTRWOMNIUM------------SCR-000100--,11.0,,
1920670,CTRWOMNIUM------------SCR-000100--,12.0,,
1933819,CTRWOMNIUM------------SCR-000100--,13.0,,
1572953,CTRWOMNIUM------------SCR-000100--,14.0,,
1539974,CTRWOMNIUM------------SCR-000100--,15.0,,
1945749,CTRWOMNIUM------------SCR-000100--,16.0,,
1903120,CTRWOMNIUM------------SCR-000100--,17.0,,
1889726,CTRWOMNIUM------------SCR-000100--,18.0,,
1957126,CTRWOMNIUM------------SCR-000100--,19.0,,
1551805,CTRWOMNIUM------------SCR-000100--,20.0,,
1895673,CTRWOMNIUM------------SCR-000100--,21.0,,
1912519,CTRWOMNIUM------------SCR-000100--,22.0,,
1539974,CTRWOMNIUM------------TEMP000100--,1.0,24,POINTS
1955106,CTRWOMNIUM------------TEMP000100--,2.0,9,POINTS
1572953,CTRWOMNIUM------------TEMP000100--,3.0,8,POINTS
1940254,CTRWOMNIUM------------TEMP000100--,4.0,4,POINTS
1889726,CTRWOMNIUM------------TEMP000100--,5.0,1,POINTS
1903120,CTRWOMNIUM------------TEMP000100--,6.0,0,POINTS
1879057,CTRWOMNIUM------------TEMP000100--,7.0,0,POINTS
1933819,CTRWOMNIUM------------TEMP000100--,8.0,0,POINTS
1945080,CTRWOMNIUM------------TEMP000100--,9.0,0,POINTS
1966688,CTRWOMNIUM------------TEMP000100--,10.0,0,POINTS
1977860,CTRWOMNIUM------------TEMP000100--,11.0,0,POINTS
1878415,CTRWOMNIUM------------TEMP000100--,12.0,0,POINTS
1957126,CTRWOMNIUM------------TEMP000100--,13.0,0,POINTS
1943995,CTRWOMNIUM------------TEMP000100--,14.0,0,POINTS
1923053,CTRWOMNIUM------------TEMP000100--,15.0,0,POINTS
1920670,CTRWOMNIUM------------TEMP000100--,16.0,0,POINTS
1945749,CTRWOMNIUM------------TEMP000100--,17.0,0,POINTS
1912519,CTRWOMNIUM------------TEMP000100--,18.0,0,POINTS
1895673,CTRWOMNIUM------------TEMP000100--,19.0,0,POINTS
1969173,CTRWOMNIUM------------TEMP000100--,20.0,0,POINTS
1897256,CTRWOMNIUM------------TEMP000100--,21.0,-20,POINTS
1551805,CTRWOMNIUM------------TEMP000100--,22.0,-40,POINTS
1955106,CTRWOMNIUM------------ELIM000100--,1.0,,
1940254,CTRWOMNIUM------------ELIM000100--,2.0,,
1966688,CTRWOMNIUM------------ELIM000100--,3.0,,
1903120,CTRWOMNIUM------------ELIM000100--,4.0,,
1878415,CTRWOMNIUM------------ELIM000100--,5.0,,
1923053,CTRWOMNIUM------------ELIM000100--,6.0,,
1969173,CTRWOMNIUM------------ELIM000100--,7.0,,
1879057,CTRWOMNIUM------------ELIM000100--,8.0,,
1539974,CTRWOMNIUM------------ELIM000100--,9.0,,
1572953,CTRWOMNIUM------------ELIM000100--,10.0,,
1895673,CTRWOMNIUM------------ELIM000100--,11.0,,
1945080,CTRWOMNIUM------------ELIM000100--,12.0,,
1943995,CTRWOMNIUM------------ELIM000100--,13.0,,
1897256,CTRWOMNIUM------------ELIM000100--,14.0,,
1933819,CTRWOMNIUM------------ELIM000100--,15.0,,
1920670,CTRWOMNIUM------------ELIM000100--,16.0,,
1912519,CTRWOMNIUM------------ELIM000100--,17.0,,
1957126,CTRWOMNIUM------------ELIM000100--,18.0,,
1977860,CTRWOMNIUM------------ELIM000100--,19.0,,
1551805,CTRWOMNIUM------------ELIM000100--,20.0,,
1945749,CTRWOMNIUM------------ELIM000100--,21.0,,
1889726,CTRWOMNIUM------------ELIM000100--,22.0,,
1955106,CTRWOMNIUM------------PTS-000100--,1.0,144,POINTS
1572953,CTRWOMNIUM------------PTS-000100--,2.0,131,POINTS
1945080,CTRWOMNIUM------------PTS-000100--,3.0,125,POINTS
1903120,CTRWOMNIUM------------PTS-000100--,4.0,116,POINTS
1940254,CTRWOMNIUM------------PTS-000100--,5.0,108,POINTS
1969173,CTRWOMNIUM------------PTS-000100--,6.0,106,POINTS
1879057,CTRWOMNIUM------------PTS-000100--,7.0,105,POINTS
1878415,CTRWOMNIUM------------PTS-000100--,8.0,102,POINTS
1966688,CTRWOMNIUM------------PTS-000100--,9.0,101,POINTS
1539974,CTRWOMNIUM------------PTS-000100--,10.0,99,POINTS
1943995,CTRWOMNIUM------------PTS-000100--,11.0,80,POINTS
1977860,CTRWOMNIUM------------PTS-000100--,12.0,69,POINTS
1923053,CTRWOMNIUM------------PTS-000100--,13.0,64,POINTS
1933819,CTRWOMNIUM------------PTS-000100--,14.0,61,POINTS
1912519,CTRWOMNIUM------------PTS-000100--,15.0,52,POINTS
1895673,CTRWOMNIUM------------PTS-000100--,16.0,50,POINTS
1945749,CTRWOMNIUM------------PTS-000100--,17.0,44,POINTS
1889726,CTRWOMNIUM------------PTS-000100--,18.0,41,POINTS
1920670,CTRWOMNIUM------------PTS-000100--,19.0,38,POINTS
1957126,CTRWOMNIUM------------PTS-000100--,20.0,26,POINTS
1897256,CTRWOMNIUM------------PTS-000100--,21.0,15,POINTS
1551805,CTRWOMNIUM------------PTS-000100--,22.0,-32,POINTS
1955106,CTRWOMNIUM------------------------,1.0,144,POINTS
1572953,CTRWOMNIUM------------------------,2.0,131,POINTS
1945080,CTRWOMNIUM------------------------,3.0,125,POINTS
1903120,CTRWOMNIUM------------------------,4.0,116,POINTS
1940254,CTRWOMNIUM------------------------,5.0,108,POINTS
1969173,CTRWOMNIUM------------------------,6.0,106,POINTS
1879057,CTRWOMNIUM------------------------,7.0,105,POINTS
1878415,CTRWOMNIUM------------------------,8.0,102,POINTS
1966688,CTRWOMNIUM------------------------,9.0,101,POINTS
1539974,CTRWOMNIUM------------------------,10.0,99,POINTS
1943995,CTRWOMNIUM------------------------,11.0,80,POINTS
1977860,CTRWOMNIUM------------------------,12.0,69,POINTS
1923053,CTRWOMNIUM------------------------,13.0,64,POINTS
1933819,CTRWOMNIUM------------------------,14.0,61,POINTS
1912519,CTRWOMNIUM------------------------,15.0,52,POINTS
1895673,CTRWOMNIUM------------------------,16.0,50,POINTS
1945749,CTRWOMNIUM------------------------,17.0,44,POINTS
1889726,CTRWOMNIUM------------------------,18.0,41,POINTS
1920670,CTRWOMNIUM------------------------,19.0,38,POINTS
1957126,CTRWOMNIUM------------------------,20.0,26,POINTS
1897256,CTRWOMNIUM------------------------,21.0,15,POINTS
1551805,CTRWOMNIUM------------------------,22.0,-32,POINTS
1889704,CTRWSPRINT------------QUAL000100--,1.0,10.029,TIME
1912522,CTRWSPRINT------------QUAL000100--,2.0,10.067,TIME
1945040,CTRWSPRINT------------QUAL000100--,3.0,10.108,TIME
1912514,CTRWSPRINT------------QUAL000100--,4.0,10.132,TIME
1895683,CTRWSPRINT------------QUAL000100--,5.0,10.182,TIME
1889702,CTRWSPRINT------------QUAL000100--,6.0,10.198,TIME
1945743,CTRWSPRINT------------QUAL000100--,7.0,10.257,TIME
1969180,CTRWSPRINT------------QUAL000100--,8.0,10.263,TIME
1945035,CTRWSPRINT------------QUAL000100--,9.0,10.281,TIME
1966719,CTRWSPRINT------------QUAL000100--,10.0,10.285,TIME
1940259,CTRWSPRINT------------QUAL000100--,11.0,10.310,TIME
1966686,CTRWSPRINT------------QUAL000100--,12.0,10.310,TIME
1543495,CTRWSPRINT------------QUAL000100--,13.0,10.411,TIME
1969178,CTRWSPRINT------------QUAL000100--,14.0,10.479,TIME
1908518,CTRWSPRINT------------QUAL000100--,15.0,10.508,TIME
1923516,CTRWSPRINT------------QUAL000100--,16.0,10.560,TIME
1551878,CTRWSPRINT------------QUAL000100--,17.0,10.581,TIME
1895688,CTRWSPRINT------------QUAL000100--,18.0,10.634,TIME
1551880,CTRWSPRINT------------QUAL000100--,19.0,10.637,TIME
1945748,CTRWSPRINT------------QUAL000100--,20.0,10.659,TIME
1887849,CTRWSPRINT------------QUAL000100--,21.0,10.709,TIME
1920638,CTRWSPRINT------------QUAL000100--,22.0,10.744,TIME
1573035,CTRWSPRINT------------QUAL000100--,23.0,10.758,TIME
1944078,CTRWSPRINT------------QUAL000100--,24.0,10.809,TIME
1573037,CTRWSPRINT------------QUAL000100--,25.0,10.945,TIME
3545959,CTRWSPRINT------------QUAL000100--,26.0,11.085,TIME
1940252,CTRWSPRINT------------QUAL000100--,27.0,11.112,TIME
1561941,CTRWSPRINT------------QUAL000100--,28.0,11.652,TIME
1903151,CTRWSPRINT------------QUAL000100--,,,IRM
1920640,CTRWSPRINT------------QUAL000100--,,,IRM
1889704,CTRWSPRINT------------R64-000100--,1.0,,
1944078,CTRWSPRINT------------R64-000100--,2.0,,
1912522,CTRWSPRINT------------R64-000200--,1.0,,
1573035,CTRWSPRINT------------R64-000200--,2.0,,
1945040,CTRWSPRINT------------R64-000300--,1.0,,
1920638,CTRWSPRINT------------R64-000300--,2.0,,
1895683,CTRWSPRINT------------R64-000500--,1.0,,
1945748,CTRWSPRINT------------R64-000500--,2.0,,
1912514,CTRWSPRINT------------R64-000400--,1.0,,
1887849,CTRWSPRINT------------R64-000400--,2.0,,
1889702,CTRWSPRINT------------R64-000600--,1.0,,
1551880,CTRWSPRINT------------R64-000600--,2.0,,
1945743,CTRWSPRINT------------R64-000700--,1.0,,
1895688,CTRWSPRINT------------R64-000700--,2.0,,
1940259,CTRWSPRINT------------R64-001100--,1.0,,
1969178,CTRWSPRINT------------R64-001100--,2.0,,
1966719,CTRWSPRINT------------R64-001000--,1.0,,
1908518,CTRWSPRINT------------R64-001000--,2.0,,
1969180,CTRWSPRINT------------R64-000800--,1.0,,
1551878,CTRWSPRINT------------R64-000800--,2.0,,
1945035,CTRWSPRINT------------R64-000900--,1.0,,
1923516,CTRWSPRINT------------R64-000900--,2.0,,
1543495,CTRWSPRINT------------R64-001200--,1.0,,
1966686,CTRWSPRINT------------R64-001200--,2.0,,
1551878,CTRWSPRINT------------REP1000100--,1.0,,
1923516,CTRWSPRINT------------REP1000100--,2.0,,
1944078,CTRWSPRINT------------REP1000100--,3.0,,
1966686,CTRWSPRINT------------REP1000400--,1.0,,
1887849,CTRWSPRINT------------REP1000400--,2.0,,
1945748,CTRWSPRINT------------REP1000400--,3.0,,
1895688,CTRWSPRINT------------REP1000200--,1.0,,
1573035,CTRWSPRINT------------REP1000200--,2.0,,
1908518,CTRWSPRINT------------REP1000200--,3.0,,
1969178,CTRWSPRINT------------REP1000300--,1.0,,
1551880,CTRWSPRINT------------REP1000300--,2.0,,
1920638,CTRWSPRINT------------REP1000300--,3.0,,
1912522,CTRWSPRINT------------R32-000200--,1.0,,
1969178,CTRWSPRINT------------R32-000200--,2.0,,
1945040,CTRWSPRINT------------R32-000300--,1.0,,
1895688,CTRWSPRINT------------R32-000300--,2.0,,
1969180,CTRWSPRINT------------R32-000800--,1.0,,
1945035,CTRWSPRINT------------R32-000800--,2.0,,
1895683,CTRWSPRINT------------R32-000500--,1.0,,
1543495,CTRWSPRINT------------R32-000500--,2.0,,
1912514,CTRWSPRINT------------R32-000400--,1.0,,
1551878,CTRWSPRINT------------R32-000400--,2.0,,
1889704,CTRWSPRINT------------R32-000100--,1.0,,
1966686,CTRWSPRINT------------R32-000100--,2.0,,
1889702,CTRWSPRINT------------R32-000600--,1.0,,
1940259,CTRWSPRINT------------R32-000600--,2.0,,
1945743,CTRWSPRINT------------R32-000700--,1.0,,
1966719,CTRWSPRINT------------R32-000700--,2.0,,
1940259,CTRWSPRINT------------REP2000300--,1.0,,
1895688,CTRWSPRINT------------REP2000300--,2.0,,
1966719,CTRWSPRINT------------REP2000200--,1.0,,
1969178,CTRWSPRINT------------REP2000200--,2.0,,
1543495,CTRWSPRINT------------REP2000400--,1.0,,
1551878,CTRWSPRINT------------REP2000400--,2.0,,
1945035,CTRWSPRINT------------REP2000100--,1.0,,
1966686,CTRWSPRINT------------REP2000100--,2.0,,
1889702,CTRWSPRINT------------8FNL000600--,1.0,,
1945743,CTRWSPRINT------------8FNL000600--,2.0,,
1889704,CTRWSPRINT------------8FNL000100--,1.0,,
1543495,CTRWSPRINT------------8FNL000100--,2.0,,
1969180,CTRWSPRINT------------8FNL000500--,1.0,,
1895683,CTRWSPRINT------------8FNL000500--,2.0,,
1912514,CTRWSPRINT------------8FNL000400--,1.0,,
1945035,CTRWSPRINT------------8FNL000400--,2.0,,
1912522,CTRWSPRINT------------8FNL000200--,1.0,,
1940259,CTRWSPRINT------------8FNL000200--,2.0,,
1945040,CTRWSPRINT------------8FNL000300--,1.0,,
1966719,CTRWSPRINT------------8FNL000300--,2.0,,
1966719,CTRWSPRINT------------REP3000200--,1.0,,
1945743,CTRWSPRINT------------REP3000200--,2.0,,
1940259,CTRWSPRINT------------REP3000200--,3.0,,
1543495,CTRWSPRINT------------REP3000100--,1.0,,
1895683,CTRWSPRINT------------REP3000100--,2.0,,
1945035,CTRWSPRINT------------REP3000100--,3.0,,
1912522,CTRWSPRINT------------QFNL00020000,1.0,,
1543495,CTRWSPRINT------------QFNL00020000,2.0,,
1945040,CTRWSPRINT------------QFNL00030000,1.0,,
1889702,CTRWSPRINT------------QFNL00030000,2.0,,
1969180,CTRWSPRINT------------QFNL00040000,1.0,,
1912514,CTRWSPRINT------------QFNL00040000,2.0,,
1889704,CTRWSPRINT------------QFNL00010000,1.0,,
1966719,CTRWSPRINT------------QFNL00010000,2.0,,
1889704,CTRWSPRINT------------SFNL00010000,1.0,,
1969180,CTRWSPRINT------------SFNL00010000,2.0,,
1945040,CTRWSPRINT------------SFNL00020000,1.0,,
1912522,CTRWSPRINT------------SFNL00020000,2.0,,
1912514,CTRWSPRINT------------FNL-000300--,5.0,,
1889702,CTRWSPRINT------------FNL-000300--,6.0,,
1543495,CTRWSPRINT------------FNL-000300--,7.0,,
1966719,CTRWSPRINT------------FNL-000300--,8.0,,
1945040,CTRWSPRINT------------FNL-00010000,1.0,,
1889704,CTRWSPRINT------------FNL-00010000,2.0,,
1912522,CTRWSPRINT------------FNL-00020000,3.0,,
1969180,CTRWSPRINT------------FNL-00020000,4.0,,
1901556,DIVM10M---------------PREL000100--,1.0,500.15,POINTS
1891685,DIVM10M---------------PREL000100--,2.0,497.15,POINTS
1959146,DIVM10M---------------PREL000100--,3.0,485.25,POINTS
1901554,DIVM10M---------------PREL000100--,4.0,479.8,POINTS
1897456,DIVM10M---------------PREL000100--,5.0,479.45,POINTS
1535343,DIVM10M---------------PREL000100--,6.0,460.75,POINTS
1940403,DIVM10M---------------PREL000100--,7.0,453.1,POINTS
1900857,DIVM10M---------------PREL000100--,8.0,446.7,POINTS
1900847,DIVM10M---------------PREL000100--,9.0,433.1,POINTS
1959132,DIVM10M---------------PREL000100--,10.0,407.2,POINTS
1535345,DIVM10M---------------PREL000100--,11.0,407.15,POINTS
1907200,DIVM10M---------------PREL000100--,12.0,402.65,POINTS
1954192,DIVM10M---------------PREL000100--,13.0,393.65,POINTS
1940411,DIVM10M---------------PREL000100--,14.0,390.3,POINTS
1925693,DIVM10M---------------PREL000100--,15.0,387.65,POINTS
1925645,DIVM10M---------------PREL000100--,16.0,369.5,POINTS
1901688,DIVM10M---------------PREL000100--,17.0,369.2,POINTS
1879437,DIVM10M---------------PREL000100--,18.0,366.05,POINTS
1954212,DIVM10M---------------PREL000100--,19.0,363.75,POINTS
1544208,DIVM10M---------------PREL000100--,20.0,363.1,POINTS
1546314,DIVM10M---------------PREL000100--,21.0,357.1,POINTS
1980119,DIVM10M---------------PREL000100--,22.0,347.1,POINTS
1565173,DIVM10M---------------PREL000100--,23.0,321.55,POINTS
1901648,DIVM10M---------------PREL000100--,24.0,320.4,POINTS
1535914,DIVM10M---------------PREL000100--,25.0,313.7,POINTS
1889254,DIVM10M---------------PREL000100--,26.0,266.95,POINTS
1901556,DIVM10M---------------SFNL000100--,1.0,504.0,POINTS
1901554,DIVM10M---------------SFNL000100--,2.0,490.55,POINTS
1891685,DIVM10M---------------SFNL000100--,3.0,477.0,POINTS
1940403,DIVM10M---------------SFNL000100--,4.0,469.25,POINTS
1959146,DIVM10M---------------SFNL000100--,5.0,468.4,POINTS
1900847,DIVM10M---------------SFNL000100--,6.0,443.55,POINTS
1535343,DIVM10M---------------SFNL000100--,7.0,432.45,POINTS
1535345,DIVM10M---------------SFNL000100--,8.0,428.65,POINTS
1907200,DIVM10M---------------SFNL000100--,9.0,411.5,POINTS
1959132,DIVM10M---------------SFNL000100--,10.0,410.8,POINTS
1897456,DIVM10M---------------SFNL000100--,11.0,405.05,POINTS
1900857,DIVM10M---------------SFNL000100--,12.0,400.9,POINTS
1925693,DIVM10M---------------SFNL000100--,13.0,400.65,POINTS
1879437,DIVM10M---------------SFNL000100--,14.0,396.45,POINTS
1925645,DIVM10M---------------SFNL000100--,15.0,394.15,POINTS
1940411,DIVM10M---------------SFNL000100--,16.0,379.4,POINTS
1954192,DIVM10M---------------SFNL000100--,17.0,372.45,POINTS
1901688,DIVM10M---------------SFNL000100--,18.0,290.6,POINTS
1901556,DIVM10M---------------FNL-000100--,1.0,547.5,POINTS
1891685,DIVM10M---------------FNL-000100--,2.0,507.65,POINTS
1900857,DIVM10M---------------FNL-000100--,3.0,497.35,POINTS
1940403,DIVM10M---------------FNL-000100--,4.0,481.0,POINTS
1535343,DIVM10M---------------FNL-000100--,5.0,478.4,POINTS
1907200,DIVM10M---------------FNL-000100--,6.0,446.2,POINTS
1959146,DIVM10M---------------FNL-000100--,7.0,445.6,POINTS
1897456,DIVM10M---------------FNL-000100--,8.0,426.9,POINTS
1535345,DIVM10M---------------FNL-000100--,9.0,420.65,POINTS
1959132,DIVM10M---------------FNL-000100--,10.0,404.9,POINTS
1900847,DIVM10M---------------FNL-000100--,11.0,401.55,POINTS
1901554,DIVM10M---------------FNL-000100--,12.0,390.2,POINTS
1901549,DIVM3M----------------PREL000100--,1.0,530.65,POINTS
1901550,DIVM3M----------------PREL000100--,2.0,509.6,POINTS
1900848,DIVM3M----------------PREL000100--,3.0,468.3,POINTS
1900845,DIVM3M----------------PREL000100--,4.0,448.2,POINTS
1535349,DIVM3M----------------PREL000100--,5.0,444.15,POINTS
1902491,DIVM3M----------------PREL000100--,6.0,407.3,POINTS
1925643,DIVM3M----------------PREL000100--,7.0,405.05,POINTS
1940412,DIVM3M----------------PREL000100--,8.0,399.2,POINTS
1907211,DIVM3M----------------PREL000100--,9.0,398.7,POINTS
1954212,DIVM3M----------------PREL000100--,10.0,389.8,POINTS
1891687,DIVM3M----------------PREL000100--,11.0,389.15,POINTS
1901694,DIVM3M----------------PREL000100--,12.0,389.1,POINTS
1902490,DIVM3M----------------PREL000100--,13.0,387.0,POINTS
1547004,DIVM3M----------------PREL000100--,14.0,382.9,POINTS
1954167,DIVM3M----------------PREL000100--,15.0,382.05,POINTS
1901698,DIVM3M----------------PREL000100--,16.0,381.4,POINTS
1544192,DIVM3M----------------PREL000100--,17.0,375.9,POINTS
1944004,DIVM3M----------------PREL000100--,18.0,363.15,POINTS
4674386,DIVM3M----------------PREL000100--,19.0,362.05,POINTS
1916406,DIVM3M----------------PREL000100--,20.0,361.1,POINTS
1539959,DIVM3M----------------PREL000100--,21.0,360.9,POINTS
1925644,DIVM3M----------------PREL000100--,22.0,346.85,POINTS
1889162,DIVM3M----------------PREL000100--,23.0,317.4,POINTS
1943989,DIVM3M----------------PREL000100--,23.0,317.4,POINTS
1907207,DIVM3M----------------PREL000100--,25.0,301.15,POINTS
1901549,DIVM3M----------------SFNL000100--,1.0,537.85,POINTS
1901550,DIVM3M----------------SFNL000100--,2.0,505.85,POINTS
1900848,DIVM3M----------------SFNL000100--,3.0,467.05,POINTS
1535349,DIVM3M----------------SFNL000100--,4.0,463.75,POINTS
1900845,DIVM3M----------------SFNL000100--,5.0,445.55,POINTS
1902491,DIVM3M----------------SFNL000100--,6.0,438.3,POINTS
1954212,DIVM3M----------------SFNL000100--,7.0,438.0,POINTS
1907211,DIVM3M----------------SFNL000100--,8.0,433.0,POINTS
1901694,DIVM3M----------------SFNL000100--,9.0,432.0,POINTS
1544192,DIVM3M----------------SFNL000100--,10.0,423.8,POINTS
1940412,DIVM3M----------------SFNL000100--,11.0,417.15,POINTS
1944004,DIVM3M----------------SFNL000100--,12.0,416.2,POINTS
1547004,DIVM3M----------------SFNL000100--,13.0,412.4,POINTS
1891687,DIVM3M----------------SFNL000100--,14.0,410.15,POINTS
1954167,DIVM3M----------------SFNL000100--,15.0,407.65,POINTS
1902490,DIVM3M----------------SFNL000100--,16.0,392.7,POINTS
1901698,DIVM3M----------------SFNL000100--,17.0,366.5,POINTS
1925643,DIVM3M----------------SFNL000100--,18.0,354.05,POINTS
1901550,DIVM3M----------------FNL-000100--,1.0,543.6,POINTS
1901549,DIVM3M----------------FNL-000100--,2.0,530.2,POINTS
1535349,DIVM3M----------------FNL-000100--,3.0,500.4,POINTS
1954212,DIVM3M----------------FNL-000100--,4.0,429.25,POINTS
1900845,DIVM3M----------------FNL-000100--,5.0,427.75,POINTS
1544192,DIVM3M----------------FNL-000100--,6.0,421.85,POINTS
1900848,DIVM3M----------------FNL-000100--,7.0,410.95,POINTS
1902491,DIVM3M----------------FNL-000100--,8.0,395.7,POINTS
1944004,DIVM3M----------------FNL-000100--,9.0,393.65,POINTS
1940412,DIVM3M----------------FNL-000100--,10.0,383.4,POINTS
1901694,DIVM3M----------------FNL-000100--,11.0,374.15,POINTS
1907211,DIVM3M----------------FNL-000100--,12.0,363.65,POINTS
1901545,DIVW10M---------------PREL000100--,1.0,421.25,POINTS
1901544,DIVW10M---------------PREL000100--,2.0,382.15,POINTS
1959144,DIVW10M---------------PREL000100--,3.0,324.9,POINTS
1535346,DIVW10M---------------PREL000100--,4.0,320.8,POINTS
1900855,DIVW10M---------------PREL000100--,4.0,320.8,POINTS
1535348,DIVW10M---------------PREL000100--,6.0,306.95,POINTS
1907209,DIVW10M---------------PREL000100--,7.0,303.2,POINTS
1900856,DIVW10M---------------PREL000100--,8.0,299.6,POINTS
1940407,DIVW10M---------------PREL000100--,9.0,290.0,POINTS
1980115,DIVW10M---------------PREL000100--,10.0,287.7,POINTS
1925640,DIVW10M---------------PREL000100--,11.0,286.1,POINTS
1954796,DIVW10M---------------PREL000100--,12.0,285.6,POINTS
1940415,DIVW10M---------------PREL000100--,13.0,285.2,POINTS
